"id","uid","available_power","total_runtime","utilized_power","water_yield","created_at"
"220607","865357060805619","0","0","0","0","2025-09-30 22:50:02"
"220608","865357060805841","0","0","0","0","2025-09-30 22:50:12"
"220609","865357062793300","0","0","0","0","2025-09-30 22:50:22"
"220610","865357060803911","0","0","0","0","2025-09-30 22:50:34"
"220611","865357060803978","0","0","0","0","2025-09-30 22:50:46"
"220612","865357060806146","0","0","0","0","2025-09-30 22:50:49"
"220613","865357060803820","2142","0","0","0","2025-09-30 22:50:50"
"220614","865357060805619","0","0","0","0","2025-09-30 22:51:01"
"220615","865357060805841","0","0","0","0","2025-09-30 22:51:12"
"220616","865357062793300","0","0","0","0","2025-09-30 22:51:22"
"220617","865357060803820","2143","0","0","0","2025-09-30 22:51:46"
"220618","865357060803978","0","0","0","0","2025-09-30 22:51:46"
"220619","865357060803911","0","0","0","0","2025-09-30 22:52:40"
"220620","865357060803820","2144","0","0","0","2025-09-30 22:52:47"
"220621","865357060806146","0","0","0","0","2025-09-30 22:52:55"
"220622","865357060805619","0","0","0","0","2025-09-30 22:53:07"
"220623","865357060805841","0","0","0","0","2025-09-30 22:53:19"
"220624","865357062793300","0","0","0","0","2025-09-30 22:53:31"
"220625","865357060803911","0","0","0","0","2025-09-30 22:53:40"
"220626","865357060806146","0","0","0","0","2025-09-30 22:53:56"
"220627","865357060803978","0","0","0","0","2025-09-30 22:53:56"
"220628","865357060805619","0","0","0","0","2025-09-30 22:54:08"
"220629","865357060805841","0","0","0","0","2025-09-30 22:54:20"
"220630","865357062793300","0","0","0","0","2025-09-30 22:54:28"
"220631","865357060803911","0","0","0","0","2025-09-30 22:54:40"
"220632","865357060803820","2146","0","0","0","2025-09-30 22:54:53"
"220633","865357060803978","0","0","0","0","2025-09-30 22:54:53"
"220634","865357060806146","0","0","0","0","2025-09-30 22:54:55"
"220635","865357060805619","0","0","0","0","2025-09-30 22:55:09"
"220636","865357060805841","0","0","0","0","2025-09-30 22:55:19"
"220637","865357062793300","0","0","0","0","2025-09-30 22:55:28"
"220638","865357060803820","2147","0","0","0","2025-09-30 22:55:53"
"220639","865357060803978","0","0","0","0","2025-09-30 22:55:54"
"220640","865357060803911","0","0","0","0","2025-09-30 22:56:49"
"220641","865357060803820","2148","0","0","0","2025-09-30 22:56:53"
"220642","865357060806146","0","0","0","0","2025-09-30 22:57:01"
"220643","865357060805619","0","0","0","0","2025-09-30 22:57:15"
"220644","865357060805841","0","0","0","0","2025-09-30 22:57:26"
"220645","865357062793300","0","0","0","0","2025-09-30 22:57:34"
"220646","865357060803911","0","0","0","0","2025-09-30 22:57:47"
"220647","865357060803978","0","0","0","0","2025-09-30 22:58:00"
"220648","865357060806146","0","0","0","0","2025-09-30 22:58:01"
"220649","865357060805619","0","0","0","0","2025-09-30 22:58:15"
"220650","865357060805841","0","0","0","0","2025-09-30 22:58:25"
"220651","865357062793300","0","0","0","0","2025-09-30 22:58:34"
"220652","865357060803911","0","0","0","0","2025-09-30 22:58:47"
"220653","865357060803978","0","0","0","0","2025-09-30 22:59:01"
"220654","865357060803820","2151","0","0","0","2025-09-30 22:59:01"
"220655","865357060806146","0","0","0","0","2025-09-30 22:59:02"
"220656","865357060805619","0","0","0","0","2025-09-30 22:59:15"
"220657","865357060805841","0","0","0","0","2025-09-30 22:59:26"
"220658","865357062793300","0","0","0","0","2025-09-30 22:59:33"
"220659","865357060803820","2152","0","0","0","2025-09-30 22:59:59"
"220660","865357060803978","0","0","0","0","2025-09-30 23:00:00"
"220661","865357060803911","0","0","0","0","2025-09-30 23:00:53"
"220662","865357060803820","2153","0","0","0","2025-09-30 23:01:00"
"220663","865357060806146","0","0","0","0","2025-09-30 23:01:08"
"220664","865357060805619","0","0","0","0","2025-09-30 23:01:22"
"220665","865357060805841","0","0","0","0","2025-09-30 23:01:32"
"220666","865357062793300","0","0","0","0","2025-09-30 23:01:39"
"220667","865357060803911","0","0","0","0","2025-09-30 23:01:54"
"220668","865357060806146","0","0","0","0","2025-09-30 23:02:07"
"220669","865357060803978","0","0","0","0","2025-09-30 23:02:08"
"220670","865357060805619","0","0","0","0","2025-09-30 23:02:22"
"220671","865357060805841","0","0","0","0","2025-09-30 23:02:32"
"220672","865357062793300","0","0","0","0","2025-09-30 23:02:40"
"220673","865357060803911","0","0","0","0","2025-09-30 23:02:54"
"220674","865357060803820","2155","0","0","0","2025-09-30 23:03:06"
"220675","865357060803978","0","0","0","0","2025-09-30 23:03:07"
"220676","865357060806146","0","0","0","0","2025-09-30 23:03:08"
"220677","865357060805619","0","0","0","0","2025-09-30 23:03:23"
"220678","865357060805841","0","0","0","0","2025-09-30 23:03:32"
"220679","865357062793300","0","0","0","0","2025-09-30 23:03:39"
"220680","865357060803820","2156","0","0","0","2025-09-30 23:04:06"
"220681","865357060803978","0","0","0","0","2025-09-30 23:04:07"
"220682","865357060803911","0","0","0","0","2025-09-30 23:05:00"
"220683","865357060803820","2157","0","0","0","2025-09-30 23:05:06"
"220684","865357060806146","0","0","0","0","2025-09-30 23:05:14"
"220685","865357060805619","0","0","0","0","2025-09-30 23:05:29"
"220686","865357060805841","0","0","0","0","2025-09-30 23:05:41"
"220687","865357062793300","0","0","0","0","2025-09-30 23:05:49"
"220688","865357060803911","0","0","0","0","2025-09-30 23:06:00"
"220689","865357060806146","0","0","0","0","2025-09-30 23:06:14"
"220690","865357060803978","0","0","0","0","2025-09-30 23:06:16"
"220691","865357060805619","0","0","0","0","2025-09-30 23:06:28"
"220692","865357060805841","0","0","0","0","2025-09-30 23:06:39"
"220693","865357062793300","0","0","0","0","2025-09-30 23:06:45"
"220694","865357060803911","0","0","0","0","2025-09-30 23:07:01"
"220695","865357060803820","2159","0","0","0","2025-09-30 23:07:14"
"220696","865357060803978","0","0","0","0","2025-09-30 23:07:14"
"220697","865357060806146","0","0","0","0","2025-09-30 23:07:14"
"220698","865357060805619","0","0","0","0","2025-09-30 23:07:29"
"220699","865357060805841","0","0","0","0","2025-09-30 23:07:39"
"220700","865357062793300","0","0","0","0","2025-09-30 23:07:46"
"220701","865357060803820","2160","0","0","0","2025-09-30 23:08:12"
"220702","865357060803978","0","0","0","0","2025-09-30 23:08:14"
"220703","865357060803911","0","0","0","0","2025-09-30 23:09:07"
"220704","865357060803820","2161","0","0","0","2025-09-30 23:09:12"
"220705","865357060806146","0","0","0","0","2025-09-30 23:09:20"
"220706","865357060805619","0","0","0","0","2025-09-30 23:09:35"
"220707","865357060805841","0","0","0","0","2025-09-30 23:09:45"
"220708","865357062793300","0","0","0","0","2025-09-30 23:09:53"
"220709","865357060803911","0","0","0","0","2025-09-30 23:10:08"
"220710","865357060806146","0","0","0","0","2025-09-30 23:10:20"
"220711","865357060803978","0","0","0","0","2025-09-30 23:10:20"
"220712","865357060805619","0","0","0","0","2025-09-30 23:10:35"
"220713","865357060805841","0","0","0","0","2025-09-30 23:10:45"
"220714","865357062793300","0","0","0","0","2025-09-30 23:10:51"
"220715","865357060803911","0","0","0","0","2025-09-30 23:11:07"
"220716","865357060803820","2163","0","0","0","2025-09-30 23:11:18"
"220717","865357060806146","0","0","0","0","2025-09-30 23:11:20"
"220718","865357060803978","0","0","0","0","2025-09-30 23:11:21"
"220719","865357060805619","0","0","0","0","2025-09-30 23:11:36"
"220720","865357060805841","0","0","0","0","2025-09-30 23:11:46"
"220721","865357062793300","0","0","0","0","2025-09-30 23:11:51"
"220722","865357060803820","2164","0","0","0","2025-09-30 23:12:19"
"220723","865357060803978","0","0","0","0","2025-09-30 23:12:21"
"220724","865357060803911","0","0","0","0","2025-09-30 23:13:14"
"220725","865357060803820","2165","0","0","0","2025-09-30 23:13:19"
"220726","865357060806146","0","0","0","0","2025-09-30 23:13:26"
"220727","865357060805619","0","0","0","0","2025-09-30 23:13:42"
"220728","865357060805841","0","0","0","0","2025-09-30 23:13:52"
"220729","865357062793300","0","0","0","0","2025-09-30 23:13:57"
"220730","865357060803911","0","0","0","0","2025-09-30 23:14:13"
"220731","865357060806146","0","0","0","0","2025-09-30 23:14:26"
"220732","865357060803978","0","0","0","0","2025-09-30 23:14:29"
"220733","865357060805619","0","0","0","0","2025-09-30 23:14:42"
"220734","865357060805841","0","0","0","0","2025-09-30 23:14:52"
"220735","865357062793300","0","0","0","0","2025-09-30 23:14:58"
"220736","865357060803911","0","0","0","0","2025-09-30 23:15:14"
"220737","865357060803820","2167","0","0","0","2025-09-30 23:15:25"
"220738","865357060806146","0","0","0","0","2025-09-30 23:15:27"
"220739","865357060803978","0","0","0","0","2025-09-30 23:15:27"
"220740","865357060805619","0","0","0","0","2025-09-30 23:15:42"
"220741","865357060805841","0","0","0","0","2025-09-30 23:15:52"
"220742","865357062793300","0","0","0","0","2025-09-30 23:15:57"
"220743","865357060803820","2168","0","0","0","2025-09-30 23:16:25"
"220744","865357060803978","0","0","0","0","2025-09-30 23:16:28"
"220745","865357060803911","0","0","0","0","2025-09-30 23:17:21"
"220746","865357060803820","2169","0","0","0","2025-09-30 23:17:25"
"220747","865357060806146","0","0","0","0","2025-09-30 23:17:32"
"220748","865357060805619","0","0","0","0","2025-09-30 23:17:51"
"220749","865357060805841","0","0","0","0","2025-09-30 23:17:58"
"220750","865357062793300","0","0","0","0","2025-09-30 23:18:04"
"220751","865357060803911","0","0","0","0","2025-09-30 23:18:20"
"220752","865357060806146","0","0","0","0","2025-09-30 23:18:33"
"220753","865357060803978","0","0","0","0","2025-09-30 23:18:34"
"220754","865357060805619","0","0","0","0","2025-09-30 23:18:49"
"220755","865357060805841","0","0","0","0","2025-09-30 23:18:58"
"220756","865357062793300","0","0","0","0","2025-09-30 23:19:03"
"220757","865357060803911","0","0","0","0","2025-09-30 23:19:21"
"220758","865357060803820","2171","0","0","0","2025-09-30 23:19:32"
"220759","865357060806146","0","0","0","0","2025-09-30 23:19:32"
"220760","865357060803978","0","0","0","0","2025-09-30 23:19:35"
"220761","865357060805619","0","0","0","0","2025-09-30 23:19:49"
"220762","865357060805841","0","0","0","0","2025-09-30 23:19:59"
"220763","865357062793300","0","0","0","0","2025-09-30 23:20:03"
"220764","865357060803820","2172","0","0","0","2025-09-30 23:20:31"
"220765","865357060803978","0","0","0","0","2025-09-30 23:20:34"
"220766","865357060803911","0","0","0","0","2025-09-30 23:21:29"
"220767","865357060803820","2173","0","0","0","2025-09-30 23:21:31"
"220768","865357060806146","0","0","0","0","2025-09-30 23:21:39"
"220769","865357060805619","0","0","0","0","2025-09-30 23:21:57"
"220770","865357060805841","0","0","0","0","2025-09-30 23:22:08"
"220771","865357062793300","0","0","0","0","2025-09-30 23:22:09"
"220772","865357060803911","0","0","0","0","2025-09-30 23:22:27"
"220773","865357060806146","0","0","0","0","2025-09-30 23:22:39"
"220774","865357060803978","0","0","0","0","2025-09-30 23:22:43"
"220775","865357060805619","0","0","0","0","2025-09-30 23:22:55"
"220776","865357060805841","0","0","0","0","2025-09-30 23:23:06"
"220777","865357062793300","0","0","0","0","2025-09-30 23:23:09"
"220778","865357060803911","0","0","0","0","2025-09-30 23:23:27"
"220779","865357060803820","2175","0","0","0","2025-09-30 23:23:38"
"220780","865357060806146","0","0","0","0","2025-09-30 23:23:38"
"220781","865357060803978","0","0","0","0","2025-09-30 23:23:41"
"220782","865357060805619","0","0","0","0","2025-09-30 23:23:55"
"220783","865357060805841","0","0","0","0","2025-09-30 23:24:05"
"220784","865357062793300","0","0","0","0","2025-09-30 23:24:09"
"220785","865357060803820","2176","0","0","0","2025-09-30 23:24:38"
"220786","865357060803978","0","0","0","0","2025-09-30 23:24:42"
"220787","865357060803911","0","0","0","0","2025-09-30 23:25:33"
"220788","865357060803820","2177","0","0","0","2025-09-30 23:25:37"
"220789","865357060806146","0","0","0","0","2025-09-30 23:25:45"
"220790","865357060805619","0","0","0","0","2025-09-30 23:26:02"
"220791","865357060805841","0","0","0","0","2025-09-30 23:26:12"
"220792","865357062793300","0","0","0","0","2025-09-30 23:26:15"
"220793","865357060803911","0","0","0","0","2025-09-30 23:26:34"
"220794","865357060806146","0","0","0","0","2025-09-30 23:26:45"
"220795","865357060803978","0","0","0","0","2025-09-30 23:26:48"
"220796","865357060805619","0","0","0","0","2025-09-30 23:27:02"
"220797","865357060805841","0","0","0","0","2025-09-30 23:27:12"
"220798","865357062793300","0","0","0","0","2025-09-30 23:27:15"
"220799","865357060803911","0","0","0","0","2025-09-30 23:27:33"
"220800","865357060803820","2179","0","0","0","2025-09-30 23:27:44"
"220801","865357060806146","0","0","0","0","2025-09-30 23:27:45"
"220802","865357060803978","0","0","0","0","2025-09-30 23:27:48"
"220803","865357060805619","0","0","0","0","2025-09-30 23:28:02"
"220804","865357060805841","0","0","0","0","2025-09-30 23:28:12"
"220805","865357062793300","0","0","0","0","2025-09-30 23:28:15"
"220806","865357060803820","2180","0","0","0","2025-09-30 23:28:44"
"220807","865357060803978","0","0","0","0","2025-09-30 23:28:48"
"220808","865357060803911","0","0","0","0","2025-09-30 23:29:42"
"220809","865357060803820","2181","0","0","0","2025-09-30 23:29:44"
"220810","865357060806146","0","0","0","0","2025-09-30 23:29:52"
"220811","865357060805619","0","0","0","0","2025-09-30 23:30:09"
"220812","865357060805841","0","0","0","0","2025-09-30 23:30:19"
"220813","865357062793300","0","0","0","0","2025-09-30 23:30:21"
"220814","865357060803911","0","0","0","0","2025-09-30 23:30:40"
"220815","865357060806146","0","0","0","0","2025-09-30 23:30:51"
"220816","865357060803978","0","0","0","0","2025-09-30 23:31:01"
"220817","865357060805619","0","0","0","0","2025-09-30 23:31:09"
"220818","865357060805841","0","0","0","0","2025-09-30 23:31:19"
"220819","865357062793300","0","0","0","0","2025-09-30 23:31:21"
"220820","865357060803911","0","0","0","0","2025-09-30 23:31:41"
"220821","865357060803820","2183","0","0","0","2025-09-30 23:31:51"
"220822","865357060806146","0","0","0","0","2025-09-30 23:31:51"
"220823","865357060803978","0","0","0","0","2025-09-30 23:31:55"
"220824","865357060805619","0","0","0","0","2025-09-30 23:32:09"
"220825","865357060805841","0","0","0","0","2025-09-30 23:32:18"
"220826","865357062793300","0","0","0","0","2025-09-30 23:32:20"
"220827","865357060803820","2184","0","0","0","2025-09-30 23:32:50"
"220828","865357060803978","0","0","0","0","2025-09-30 23:32:55"
"220829","865357060803911","0","0","0","0","2025-09-30 23:33:47"
"220830","865357060803820","2185","0","0","0","2025-09-30 23:33:50"
"220831","865357060806146","0","0","0","0","2025-09-30 23:34:00"
"220832","865357060805619","0","0","0","0","2025-09-30 23:34:16"
"220833","865357060803978","0","0","0","0","2025-09-30 23:34:20"
"220834","865357060805841","0","0","0","0","2025-09-30 23:34:25"
"220835","865357062793300","0","0","0","0","2025-09-30 23:34:27"
"220836","865357060803911","0","0","0","0","2025-09-30 23:34:47"
"220837","865357060806146","0","0","0","0","2025-09-30 23:34:58"
"220838","865357060805619","0","0","0","0","2025-09-30 23:35:15"
"220839","865357060803978","0","0","0","0","2025-09-30 23:35:19"
"220840","865357060805841","0","0","0","0","2025-09-30 23:35:25"
"220841","865357062793300","0","0","0","0","2025-09-30 23:35:27"
"220842","865357060803911","0","0","0","0","2025-09-30 23:35:47"
"220843","865357060803820","2188","0","0","0","2025-09-30 23:35:57"
"220844","865357060806146","0","0","0","0","2025-09-30 23:35:57"
"220845","865357060805619","0","0","0","0","2025-09-30 23:36:16"
"220846","865357060803978","0","0","0","0","2025-09-30 23:36:20"
"220847","865357060805841","0","0","0","0","2025-09-30 23:36:25"
"220848","865357062793300","0","0","0","0","2025-09-30 23:36:27"
"220849","865357060803820","2189","0","0","0","2025-09-30 23:36:56"
"220850","865357060803911","0","0","0","0","2025-09-30 23:37:53"
"220851","865357060803820","2190","0","0","0","2025-09-30 23:37:57"
"220852","865357060806146","0","0","0","0","2025-09-30 23:38:04"
"220853","865357060805619","0","0","0","0","2025-09-30 23:38:22"
"220854","865357060803978","0","0","0","0","2025-09-30 23:38:26"
"220855","865357062793300","0","0","0","0","2025-09-30 23:38:33"
"220856","865357060805841","0","0","0","0","2025-09-30 23:38:34"
"220857","865357060803911","0","0","0","0","2025-09-30 23:38:54"
"220858","865357060806146","0","0","0","0","2025-09-30 23:39:04"
"220859","865357060805619","0","0","0","0","2025-09-30 23:39:22"
"220860","865357060803978","0","0","0","0","2025-09-30 23:39:26"
